source,page_type,notice_title,notice_date,company,license_no,business,province,license_prefix,notice_url,year
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,武汉云锦楚绣科技有限公司,B2-20261057,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,广州立星网络通信有限公司,B2-20261058,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,北京韵盛明科技有限公司,B2-20261059,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,北京外企德科人力资源服务上海有限公司,合字B2-20260215,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,杭州讯展互联科技有限公司,B2-20252549,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第10批,2026-04-02,上海越凯网络科技有限公司,B1.B2-20252654,国内呼叫中心业务,上海,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=526,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,北京波琪科技有限公司,B2-20261131,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,深圳市明鑫企业服务咨询有限公司,B2-20261132,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,南京云语智通咨询服务有限公司,B2-20261133,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,湖南映现传媒有限公司,B2-20261134,国内呼叫中心业务,湖南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,北京达融信科技集团有限公司,B2-20261135,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,河南叁柒玖通信技术有限公司,B2-20261136,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,四川蜀客电子商务有限公司,B2-20261137,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,深圳市大众通信技术有限公司,B2-20261148,国内呼叫中心业务信息服务业务（不含互联网信息服务）,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第11批,2026-04-08,四川爱易惠网络科技有限公司,B2-20130330,国内呼叫中心业务,四川,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=528,2026
工信部,注销公示,关于拟注销南京睿宏无限网络技术有限公司等 236家企业电信业务经营许可的公示,2026-07-02,湖北纳杰人力资源有限公司,B2-20160750,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=547,2026
工信部,注销公示,关于拟注销南京睿宏无限网络技术有限公司等 236家企业电信业务经营许可的公示,2026-07-02,河南宅乐送电子商务有限公司,B2-20160940,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=547,2026
工信部,注销公示,关于拟注销南京睿宏无限网络技术有限公司等 236家企业电信业务经营许可的公示,2026-07-02,贵州善阳商务咨询有限公司,B2-20212369,国内多方通信服务业务、国内呼叫中心业务,贵州,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=547,2026
工信部,注销公示,关于拟注销南京睿宏无限网络技术有限公司等 236家企业电信业务经营许可的公示,2026-07-02,大唐融合（盘锦）科技有限公司,B2-20212444,国内呼叫中心业务、信息服务业务（不含互联网信息服务）,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=547,2026
工信部,注销公示,关于拟注销广州至云信息科技有限公司等 181家企业电信业务经营许可的公示,2026-04-21,快钱支付清算信息有限公司,B2-20060204,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=531,2026
工信部,注销公示,关于拟注销广州至云信息科技有限公司等 181家企业电信业务经营许可的公示,2026-04-21,海普信息技术服务有限公司,B2-20211259,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=531,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,广州腾睿国际技术有限公司,B2-20261467,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,广典赋能科技（上海）有限公司,B2-20261468,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,杭州星汉通科技有限公司,B2-20261469,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,苏州哪都通科技有限公司,B2-20261470,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,北京域丰年科技有限公司,B2-20261471,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,北京朗宇信息技术有限公司,B2-20160771,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第15批,2026-05-09,绍兴通泽网络科技有限公司,B2-20221568,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=534,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,启伟杰（上海）信息科技有限公司,B2-20260810,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,北京远甄科技有限公司,B2-20260811,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,辽宁天识科技有限公司,B2-20260812,国内呼叫中心业务,辽宁,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,杭州图例科技有限公司,B2-20260813,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,星辰通信（北京）有限公司,B2-20260814,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第8批,2026-03-17,中消在线有限公司,合字B2-20260172,国内多方通信服务业务国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=523,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第7批,2026-03-05,武汉市恒佳茂科技有限公司,B2-20260735,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=521,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第7批,2026-03-05,阅识科技（北京）有限公司,B2-20260755,国内呼叫中心业务信息服务业务（不含互联网信息服务）,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=521,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第7批,2026-03-05,武汉毅米信息科技有限公司,B2-20232517,国内呼叫中心业务,湖北,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=521,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第7批,2026-03-05,上海算模算样科技有限公司,B1.B2-20253388,国内呼叫中心业务,上海,混合-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=521,2026
工信部,注销公示,关于拟注销北京纳诺天地科技有限公司等 190家企业电信业务经营许可的公示,2026-03-27,广东云之禹通信有限公司,B2-20194189,信息服务业务（不含互联网信息服务）（2）继续经营：国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=525,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,北京中科智普科技有限公司,B2-20260927,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,大连创升科技有限公司,B2-20260928,国内呼叫中心业务,辽宁,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,中国广电山东网络有限公司,B2-20260929,国内呼叫中心业务,山东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,北京意米通信有限公司,B2-20260930,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,上海泉速信息技术有限公司,B2-20260931,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,南京棋方通信科技有限公司,B2-20260932,国内呼叫中心业务,江苏,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,北京环天三九国际航空救援有限公司,B2-20260933,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,河南玖顺通信服务有限公司,B2-20260934,国内呼叫中心业务,河南,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,广东巨网信息技术有限公司,B2-20260935,国内呼叫中心业务,广东,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,创翼元数人工智能科技（上海）有限公司,B2-20260936,国内呼叫中心业务,上海,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,胜通和科技有限公司,B2-20260937,国内呼叫中心业务,未知,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,陕西数讯信息技术有限公司,B2-20260938,国内呼叫中心业务,陕西,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,北京德茗科技有限公司,B2-20260939,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,北京象智源科贸有限公司,B2-20260940,国内呼叫中心业务,北京,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
工信部,新发证名单,《中华人民共和国增值电信业务经营许可证》发放名单-(2026)第9批,2026-03-25,浙江灵犀创想网络有限公司,B2-20260941,国内呼叫中心业务,浙江,B2-(全网),https://tsm.miit.gov.cn/dxxzsp/help/noticeDetail.jsp?id=524,2026
